7.13.14	komtess	7.16.7	koosa	7.18.20	koste	8.1.13	krill	8.4.6	kuigi
7.13.15	konar	7.16.8	kooslus	7.19.1	kostja	8.1.14	krimka	8.4.7	kuivama
7.13.16	konarik	7.16.9	koost	7.19.2	kostma	8.1.15	kriska	8.4.8	kuivik
7.13.17	konarus	7.16.10	kootama	7.19.3	kosuma	8.1.16	kriuh	8.4.9	kuivis
7.13.18	kondama	7.16.11	kootuma	7.19.4	kosutus	8.1.17	kriuks	8.4.10	kujukas
7.13.19	kondoom	7.16.12	kopeer	7.19.5	kotik	8.1.18	kroaat	8.4.11	kujund
7.13.20	konfett	7.16.13	kopitus	7.19.6	kotisuu	8.1.19	krobe	8.4.12	kujur
7.14.1	kongits	7.16.14	kopru	7.19.7	kotitee	8.1.20	krobin	8.4.13	kujutus
7.14.2	kongo	7.16.15	kopsik	7.19.8	kotjas	8.2.1	krohv	8.4.14	kukkel
7.14.3	konka	7.16.16	kopsti	7.19.9	kotteos	8.2.2	krokii	8.4.15	kukku
7.14.4	konks	7.16.17	kopsuma	7.19.10	kotus	8.2.3	kromiit	8.4.16	kukkuma
7.14.5	konku	7.16.18	kopter	7.19.11	koukima	8.2.4	kronks	8.4.17	kukkur
7.14.6	konsul	7.16.19	koputi	7.19.12	kouss	8.2.5	krooge	8.4.18	kukrik
7.14.7	kontakt	7.16.20	koputus	7.19.13	kraabe	8.2.6	krook	8.4.19	kukult
7.14.8	konto	7.17.1	koraan	7.19.14	kraade	8.2.7	krooks	8.4.20	kulaan
7.14.9	kontor	7.17.2	korall	7.19.15	kraaks	8.2.8	krookus	8.5.1	kuldama
7.14.10	kontra	7.17.3	korbane	7.19.16	kraal	8.2.9	krool	8.5.2	kuldehe
7.14.11	konts	7.17.4	korbits	7.19.17	kraan	8.2.10	kroom	8.5.3	kuldkee
7.14.12	konukil	7.17.5	kordama	7.19.18	kraase	8.2.11	kropp	8.5.4	kulduur
7.14.13	konvoi	7.17.6	kordarv	7.19.19	kraat	8.2.12	krous	8.5.5	kulgema
7.14.14	koobalt	7.17.7	kordne	7.19.20	krabama	8.2.13	krubis	8.5.6	kulgmik
7.14.15	koobard	7.17.8	kordsus	7.20.1	krabin	8.2.14	krunn	8.5.7	kulgur
7.14.16	kooda	7.17.9	korea	7.20.2	krahv	8.2.15	krunt	8.5.8	kulin
7.14.17	koodeks	7.17.10	koredus	7.20.3	krakk	8.2.16	krupjee	8.5.9	kuliss
7.14.18	kooder	7.17.11	kores	7.20.4	kraksti	8.2.17	krupp	8.5.10	kulka
7.14.19	koodima	7.17.12	korgits	7.20.5	kramm	8.2.18	krusa	8.5.11	kulku
7.14.20	kookon	7.17.13	koridor	7.20.6	kramp	8.2.19	krutsik	8.5.12	kulla
7.15.1	kookos	7.17.14	korilus	7.20.7	krann	8.2.20	kruuk	8.5.13	kullake
7.15.2	kookus	7.17.15	korint	7.20.8	krants	8.3.1	kruup	8.5.14	kulpa
7.15.3	koola	7.17.16	korjakk	7.20.9	kraps	8.3.2	kruvi	8.5.15	kultus
7.15.4	kooldus	7.17.17	korje	7.20.10	krapsti	8.3.3	kruvik	8.5.16	kultuur
7.15.5	koolera	7.17.18	korjuma	7.20.11	krauh	8.3.4	kruvike	8.5.17	kuluaar
7.15.6	koolja	7.17.19	korjus	7.20.12	krediit	8.3.5	kruvima	8.5.18	kulukas
7.15.7	kooljas	7.17.20	kornet	7.20.13	kreedit	8.3.6	ksero	8.5.19	kulukus
7.15.8	koolma	7.18.1	kornima	7.20.14	kreek	8.3.7	kubanka	8.5.20	kulumus
7.15.9	kooma	7.18.2	korpuma	7.20.15	kreen	8.3.8	kubist	8.6.1	kulune
7.15.10	koomal	7.18.3	korpus	7.20.16	kreeps	8.3.9	kubjas	8.6.2	kuluvus
7.15.11	koomale	7.18.4	korra	7.20.17	kreis	8.3.10	kublik	8.6.3	kumedus
7.15.12	koomik	7.18.5	korraga	7.20.18	krell	8.3.11	kudema	8.6.4	kumer
7.15.13	koomika	7.18.6	korrast	7.20.19	kreool	8.3.12	kudin	8.6.5	kumerik
7.15.14	koomits	7.18.7	korrati	7.20.20	krepp	8.3.13	kudrus	8.6.6	kumerus
7.15.15	koonal	7.18.8	korratu	8.1.1	kresla	8.3.14	kuduja	8.6.7	kumin
7.15.16	koondus	7.18.9	korsaar	8.1.2	kress	8.3.15	kudum	8.6.8	kummel
7.15.17	kooner	7.18.10	korse	8.1.3	kretiin	8.3.16	kuduma	8.6.9	kummi
7.15.18	koonus	7.18.11	korso	8.1.4	kribal	8.3.17	kuhelik	8.6.10	kummuli
7.15.19	koopia	7.18.12	kortel	8.1.5	kribima	8.3.18	kuhik	8.6.11	kummuma
7.15.20	koorem	7.18.13	kortsu	8.1.6	kribin	8.3.19	kuhilas	8.6.12	kummut
7.16.1	koorene	7.18.14	kortsus	8.1.7	kribu	8.3.20	kuhjama	8.6.13	kunagi
7.16.2	koorima	7.18.15	korup	8.1.8	krihv	8.4.1	kuhje	8.6.14	kunas
7.16.3	koorium	7.18.16	korvama	8.1.9	krihvel	8.4.2	kuhjuma	8.6.15	kuning
8.6.16	kunnatu	8.9.9	kutter	8.12.2	laanik	8.14.15	lahktee	8.17.8	lambuke
8.6.17	kunst	8.9.10	kuukala	8.12.3	laanima	8.14.16	lahkuma	8.17.9	lambur
8.6.18	kupar	8.9.11	kuukiri	8.12.4	laastav	8.14.17	lahkunu	8.17.10	lambus
8.6.19	kupatus	8.9.12	kuulama	8.12.5	laasuma	8.14.18	lahkus	8.17.11	lamee
8.6.20	kupits	8.9.13	kuular	8.12.6	laatuma	8.14.19	lahmima	8.17.12	lamend
8.7.1	kupla	8.9.14	kuuld	8.12.7	laava	8.14.20	lahti	8.17.13	lamik
8.7.2	kuppama	8.9.15	kuuldav	8.12.8	labak	8.15.1	lahtija	8.17.14	lammas
8.7.3	kupriit	8.9.16	kuulde	8.12.9	labane	8.15.2	lahtuma	8.17.15	lampass
8.7.4	kuraare	8.9.17	kuuldus	8.12.10	labasus	8.15.3	lahus	8.17.16	lange
8.7.5	kuraas	8.9.18	kuule	8.12.11	laberik	8.15.4	lahusti	8.17.17	langema
8.7.6	kuradi	8.9.19	kuulend	8.12.12	labidas	8.15.5	lahutus	8.17.18	langenu
8.7.7	kuram	8.9.20	kuulme	8.12.13	labor	8.15.6	lahvama	8.17.19	langust
8.7.8	kurask	8.10.1	kuulo	8.12.14	labus	8.15.7	lahve	8.17.20	lanne
8.7.9	kurat	8.10.2	kuulsus	8.12.15	lademik	8.15.8	laiali	8.18.1	lantaan
8.7.10	kurblik	8.10.3	kuulu	8.12.16	ladiino	8.15.9	laialt	8.18.2	lantima
8.7.11	kurbus	8.10.4	kuuluma	8.12.17	ladin	8.15.10	laiand	8.18.3	laokile
8.7.12	kurdjas	8.10.5	kuulus	8.12.18	ladinal	8.15.11	laidne	8.18.4	laondus
8.7.13	kurduma	8.10.6	kuumalt	8.12.19	ladna	8.15.12	laidu	8.18.5	laoruum
8.7.14	kuredik	8.10.7	kuumama	8.12.20	ladra	8.15.13	laiend	8.18.6	laostus
8.7.15	kurgaan	8.10.8	kuumuti	8.13.1	laduja	8.15.14	laifilm	8.18.7	laotur
8.7.16	kurisu	8.10.9	kuunar	8.13.2	ladum	8.15.15	laika	8.18.8	laotus
8.7.17	kurjus	8.10.10	kuune	8.13.3	laduma	8.15.16	laiksus	8.18.9	lapakas
8.7.18	kurkum	8.10.11	kuupima	8.13.4	ladur	8.15.17	lailama	8.18.10	lapats
8.7.19	kurnama	8.10.12	kuupjas	8.13.5	ladus	8.15.18	lainjas	8.18.11	lapik
8.7.20	kurnav	8.10.13	kuurium	8.13.6	ladusus	8.15.19	lairiba	8.18.12	lapikus
8.8.1	kurnuma	8.10.14	kuurort	8.13.7	ladvik	8.15.20	laisalt	8.18.13	lapits
8.8.2	kursant	8.10.15	kuusapp	8.13.8	laegas	8.16.1	laisk	8.18.14	laplane
8.8.3	kursor	8.10.16	kuuselt	8.13.9	laekum	8.16.2	laiskur	8.18.15	lappima
8.8.4	kursus	8.10.17	kuusik	8.13.10	laekuma	8.16.3	laiskus	8.18.16	lapsik
8.8.5	kurtiin	8.10.18	kuusk	8.13.11	laenama	8.16.4	laitma	8.18.17	laptuu
8.8.6	kurtma	8.10.19	kuuti	8.13.12	laeng	8.16.5	laiune	8.18.18	larakas
8.8.7	kurtuma	8.10.20	kuvama	8.13.13	laenuma	8.16.6	laius	8.18.19	larama
8.8.8	kurvalt	8.11.1	kuvar	8.13.14	laepaar	8.16.7	laiuss	8.18.20	larask
8.8.9	kurvits	8.11.2	kvaader	8.13.15	laepalk	8.16.8	lakard	8.19.1	larbe
8.8.10	kusagil	8.11.3	kvadro	8.13.16	laetaim	8.16.9	lakkama	8.19.2	larin
8.8.11	kusema	8.11.4	kvark	8.13.17	laetala	8.16.10	lakkima	8.19.3	lartsti
8.8.12	kusene	8.11.5	kvartal	8.13.18	laetuli	8.16.11	lakmus	8.19.4	laser
8.8.13	kusesus	8.11.6	kvarts	8.13.19	laevuke	8.16.12	laksak	8.19.5	laske
8.8.14	kusetus	8.11.7	kvestor	8.13.20	lafett	8.16.13	laksama	8.19.6	laskmis
8.8.15	kuski	8.11.8	kvint	8.14.1	lagamik	8.16.14	laksima	8.19.7	laskuma
8.8.16	kuskil	8.11.9	kviriit	8.14.2	lagedal	8.16.15	laksuma	8.19.8	lasso
8.8.17	kuskile	8.11.10	kvitt	8.14.3	lagend	8.16.16	lakuun	8.19.9	lastetu
8.8.18	kuskus	8.11.11	laadija	8.14.4	lagesoo	8.16.17	lallu	8.19.10	lastija
8.8.19	kusmaal	8.11.12	laadik	8.14.5	lagin	8.16.18	lamaism	8.19.11	lastik
8.8.20	kustki	8.11.13	laadima	8.14.6	lagrits	8.16.19	lamaist	8.19.12	lastima
8.9.1	kustuti	8.11.14	laadne	8.14.7	laguma	8.16.20	lamakas	8.19.13	lasting
8.9.2	kutsa	8.11.15	laadsus	8.14.8	lahang	8.17.1	lamam	8.19.14	lastu
8.9.3	kutsar	8.11.16	laadung	8.14.9	lahesuu	8.17.2	lamama	8.19.15	lasum
8.9.4	kutse	8.11.17	laadur	8.14.10	lahja	8.17.3	lamamis	8.19.16	lasuma
8.9.5	kutsuma	8.11.18	laager	8.14.11	lahjuma	8.17.4	lamatis	8.19.17	lasumus
8.9.6	kutsung	8.11.19	laajama	8.14.12	lahke	8.17.5	lambda	8.19.18	lasund
8.9.7	kutsutu	8.11.20	laama	8.14.13	lahklus	8.17.6	lamblia	8.19.19	latakas
8.9.8	kutsuv	8.12.1	laamits	8.14.14	lahkmik	8.17.7	lambu	8.19.20	latard
8.20.1	lateks	9.2.14	lehelis	9.5.7	lepitus	9.7.20	liikur	9.10.13	lippama
8.20.2	latgal	9.2.15	lehetu	9.5.8	lepne	9.8.1	liikva	9.10.14	lippur
8.20.3	latikas	9.2.16	lehik	9.5.9	lesgi	9.8.2	liikvel	9.10.15	lipsima
8.20.4	latsuma	9.2.17	lehine	9.5.10	lesima	9.8.3	liimes	9.10.16	lipsjas
8.20.5	lattaed	9.2.18	lehis	9.5.11	letra	9.8.4	liimima	9.10.17	lirin
8.20.6	latvama	9.2.19	lehisus	9.5.12	leukoom	9.8.5	liimuma	9.10.18	lirtsti
8.20.7	laube	9.2.20	lehitu	9.5.13	leviit	9.8.6	liinur	9.10.19	lisama
8.20.8	laudama	9.3.1	lehkama	9.5.14	levik	9.8.7	liipama	9.10.20	lisna
8.20.9	laudis	9.3.2	lehtla	9.5.15	levila	9.8.8	liiper	9.11.1	litaur
8.20.10	laudne	9.3.3	lehtpuu	9.5.16	levima	9.8.9	liisima	9.11.2	litsuma
8.20.11	laugas	9.3.4	lehvik	9.5.17	levimus	9.8.10	liist	9.11.3	litter
8.20.12	lauge	9.3.5	lehvima	9.5.18	levis	9.8.11	liistik	9.11.4	liuge
8.20.13	laugelt	9.3.6	leidese	9.5.19	libedik	9.8.12	liisu	9.11.5	liuhka
8.20.14	laugjas	9.3.7	leidik	9.5.20	libiido	9.8.13	liiter	9.11.6	liusk
8.20.15	lauguma	9.3.8	leiduma	9.6.1	libik	9.8.14	liitma	9.11.7	liustik
8.20.16	laugus	9.3.9	leigar	9.6.2	libinal	9.8.15	liitmik	9.11.8	livree
8.20.17	lauldav	9.3.10	leige	9.6.3	libisti	9.8.16	liitpea	9.11.9	ljaano
8.20.18	laulev	9.3.11	leiguma	9.6.4	lible	9.8.17	liituma	9.11.10	lobby
8.20.19	laulma	9.3.12	leigus	9.6.5	libreto	9.8.18	liivi	9.11.11	lobeist
8.20.20	lausa	9.3.13	leiline	9.6.6	lidin	9.8.19	liivik	9.11.12	lobist
9.1.1	lause	9.3.14	leinaja	9.6.7	lidrine	9.8.20	liivr	9.11.13	lobri
9.1.2	lauseti	9.3.15	leinama	9.6.8	liduma	9.9.1	likku	9.11.14	lodev
9.1.3	lausik	9.3.16	leitsak	9.6.9	lidus	9.9.2	likviid	9.11.15	lodevil
9.1.4	laust	9.3.17	leitse	9.6.10	ligane	9.9.3	liliput	9.11.16	lodevus
9.1.5	lausuma	9.3.18	leitu	9.6.11	ligem	9.9.4	lilla	9.11.17	loend
9.1.6	lautsil	9.3.19	leiutis	9.6.12	ligemal	9.9.5	lilleke	9.11.18	loendur
9.1.7	lavat	9.3.20	leiva	9.6.13	ligida	9.9.6	limaan	9.11.19	loendus
9.1.8	lavats	9.4.1	leivane	9.6.14	ligniin	9.9.7	limane	9.11.20	loetav
9.1.9	laviin	9.4.2	leivu	9.6.15	liguma	9.9.8	limpama	9.12.1	loetelu
9.1.10	leeauk	9.4.3	lekseem	9.6.16	lihakas	9.9.9	limpsti	9.12.2	loetu
9.1.11	leebe	9.4.4	leksika	9.6.17	lihane	9.9.10	limukas	9.12.3	loetus
9.1.12	leebuma	9.4.5	lektor	9.6.18	lihas	9.9.11	limune	9.12.4	loevesi
9.1.13	leebus	9.4.6	lembelt	9.6.19	lihkuma	9.9.12	linaluu	9.12.5	logama
9.1.14	leede	9.4.7	lembima	9.6.20	lihter	9.9.13	linane	9.12.6	logamus
9.1.15	leedi	9.4.8	lembur	9.7.1	lihtima	9.9.14	linapeo	9.12.7	logar
9.1.16	leedik	9.4.9	lemma	9.7.2	lihtsus	9.9.15	linask	9.12.8	logard
9.1.17	leedu	9.4.10	lemmel	9.7.3	lihvima	9.9.16	lindla	9.12.9	logask
9.1.18	leegion	9.4.11	lemmik	9.7.4	liiale	9.9.17	lineaal	9.12.10	logima
9.1.19	leekima	9.4.12	lemming	9.7.5	liialt	9.9.18	lineaar	9.12.11	login
9.1.20	leelis	9.4.13	lendama	9.7.6	liiast	9.9.19	lingus	9.12.12	logudik
9.2.1	leelo	9.4.14	lendmed	9.7.7	liiasti	9.9.20	linik	9.12.13	logusk
9.2.2	leema	9.4.15	lenduma	9.7.8	liiasus	9.10.1	linlane	9.12.14	lohakas
9.2.3	leemur	9.4.16	lengima	9.7.9	liibuma	9.10.2	linnak	9.12.15	lohakil
9.2.4	leenis	9.4.17	lennus	9.7.10	liide	9.10.3	linne	9.12.16	lohama
9.2.5	leepra	9.4.18	lensman	9.7.11	liider	9.10.4	linnuke	9.12.17	lohin
9.2.6	leetene	9.4.19	lento	9.7.12	liides	9.10.5	linuk	9.12.18	lohisti
9.2.7	leetjas	9.4.20	leotama	9.7.13	liidus	9.10.6	linukas	9.12.19	lohkuma
9.2.8	leetrid	9.5.1	leotis	9.7.14	liiges	9.10.7	lipaas	9.12.20	lohmima
9.2.9	leevike	9.5.2	leotus	9.7.15	liigiti	9.10.8	lipakas	9.13.1	lohuke
9.2.10	legaat	9.5.3	lepane	9.7.16	liigud	9.10.9	lipats	9.13.2	lohutu
9.2.11	legend	9.5.4	lepaoks	9.7.17	liikima	9.10.10	lipik	9.13.3	lohutus
9.2.12	lehekas	9.5.5	lepaurb	9.7.18	liiklus	9.10.11	lipkond	9.13.4	loide
9.2.13	lehekuu	9.5.6	leping	9.7.19	liikuma	9.10.12	lipoom	9.13.5	loiduma
9.13.6	loikam	9.15.19	lopsima	9.18.12	lutsima	10.1.5	maare	10.3.18	mahukas
9.13.7	loits	9.15.20	lorama	9.18.13	luudama	10.1.6	maarent	10.3.19	mahukus
9.13.8	loiult	9.16.1	lorask	9.18.14	luues	10.1.7	maarjas	10.3.20	mahuosa
9.13.9	loivama	9.16.2	lorin	9.18.15	luukamm	10.1.8	maarott	10.4.1	mahutus
9.13.10	lojus	9.16.3	lorris	9.18.16	luukild	10.1.9	maasapp	10.4.2	maidel
9.13.11	lokaal	9.16.4	lorupea	9.18.17	luukude	10.1.10	maasort	10.4.3	maika
9.13.12	lokaut	9.16.5	losjoon	9.18.18	luule	10.1.11	maast	10.4.4	maikuus
9.13.13	lokkima	9.16.6	lossija	9.18.19	luumurd	10.1.12	maastik	10.4.5	mailer
9.13.14	loksuma	9.16.7	lossima	9.18.20	luune	10.1.13	maastur	10.4.6	maimik
9.13.15	lollike	9.16.8	loterii	9.19.1	luurama	10.1.14	maatark	10.4.7	maimuke
9.13.16	lollus	9.16.9	lotsi	9.19.2	luurima	10.1.15	maatasa	10.4.8	maine
9.13.17	lombard	9.16.10	lotsis	9.19.3	luuser	10.1.16	maater	10.4.9	mainetu
9.13.18	lommi	9.16.11	lubama	9.19.4	luustik	10.1.17	maatera	10.4.10	mainima
9.13.19	lommis	9.16.12	lubijas	9.19.5	luusur	10.1.18	maatu	10.4.11	maining
9.13.20	lompama	9.16.13	lubikas	9.19.6	luutalb	10.1.19	maatus	10.4.12	maipidu
9.14.1	longero	9.16.14	lubjane	9.19.7	luutlik	10.1.20	maavaha	10.4.13	maiselt
9.14.2	longus	9.16.15	lugeja	9.19.8	luutma	10.2.1	maavaim	10.4.14	maismaa
9.14.3	lonkama	9.16.16	lugemik	9.19.9	luuvalu	10.2.2	maavara	10.4.15	maistu
9.14.4	lonks	9.16.17	lugija	9.19.10	maaala	10.2.3	madal	10.4.16	maituli
9.14.5	lonksti	9.16.18	lugubre	9.19.11	maaarst	10.2.4	madalal	10.4.17	majaema
9.14.6	lonkur	9.16.19	luhta	9.19.12	maadlus	10.2.5	madalik	10.4.18	majaisa
9.14.7	lontima	9.16.20	luhtuma	9.19.13	maagaas	10.2.6	madalus	10.4.19	majakas
9.14.8	lontjas	9.17.1	luhva	9.19.14	maage	10.2.7	madam	10.4.20	majutus
9.14.9	lontrus	9.17.2	luider	9.19.15	maahind	10.2.8	madar	10.5.1	makaak
9.14.10	looaru	9.17.3	luidoor	9.19.16	maailm	10.2.9	madeira	10.5.2	makaron
9.14.11	loode	9.17.4	luine	9.19.17	maakael	10.2.10	madel	10.5.3	makro
9.14.12	looded	9.17.5	luise	9.19.18	maakari	10.2.11	madin	10.5.4	maksi
9.14.13	looder	9.17.6	luisiit	9.19.19	maakeel	10.2.12	madjar	10.5.5	maksiim
9.14.14	looge	9.17.7	luisk	9.19.20	maakene	10.2.13	madrus	10.5.6	maksma
9.14.15	loogia	9.17.8	luits	9.20.1	maakera	10.2.14	maestro	10.5.7	maksvel
9.14.16	loogik	9.17.9	luituma	9.20.2	maakivi	10.2.15	maffia	10.5.8	malbe
9.14.17	loogika	9.17.10	luksus	9.20.3	maakler	10.2.16	magala	10.5.9	malbelt
9.14.18	loojak	9.17.11	lukuauk	9.20.4	maakne	10.2.17	magama	10.5.10	malend
9.14.19	loojang	9.17.12	lukusti	9.20.5	maakoda	10.2.18	magas	10.5.11	malev
9.14.20	loojas	9.17.13	lukuti	9.20.6	maakoht	10.2.19	magasin	10.5.12	malleus
9.15.1	loojuma	9.17.14	lulli	9.20.7	maakond	10.2.20	magedus	10.5.13	maltoos
9.15.2	lookjas	9.17.15	lumeebe	9.20.8	maalapp	10.3.1	magesti	10.5.14	malts
9.15.3	loolane	9.17.16	lumetee	9.20.9	maaleib	10.3.2	magma	10.5.15	mamma
9.15.4	looline	9.17.17	lumine	9.20.10	maaler	10.3.3	magnet	10.5.16	mammi
9.15.5	loome	9.17.18	lumionn	9.20.11	maalija	10.3.4	magneto	10.5.17	mampuma
9.15.6	loomets	9.17.19	lunima	9.20.12	maalima	10.3.5	magot	10.5.18	manala
9.15.7	loomine	9.17.20	lunoid	9.20.13	maaline	10.3.6	magus	10.5.19	manama
9.15.8	looming	9.18.1	lupjama	9.20.14	maalinn	10.3.7	magusus	10.5.20	mandaat
9.15.9	loomus	9.18.2	lupjuma	9.20.15	maalt	10.3.8	mahatma	10.6.1	mander
9.15.10	loopima	9.18.3	lupsama	9.20.16	maalugu	10.3.9	mahedus	10.6.2	mandunu
9.15.11	looreha	9.18.4	lupsti	9.20.17	maamees	10.3.10	mahkjas	10.6.3	maneer
9.15.12	lootaim	9.18.5	lupsuma	9.20.18	maamuna	10.3.11	mahlane	10.6.4	manees
9.15.13	lootma	9.18.6	lurin	9.20.19	maania	10.3.12	mahlatu	10.6.5	mangaan
9.15.14	loots	9.18.7	lurjus	9.20.20	maanimi	10.3.13	mahorka	10.6.6	mango
9.15.15	lootus	9.18.8	lurtsti	10.1.1	maanina	10.3.14	mahti	10.6.7	manguma
9.15.16	loovima	9.18.9	lustaed	10.1.2	maanoor	10.3.15	mahtima	10.6.8	mangust
9.15.17	loppuma	9.18.10	lustima	10.1.3	maapiir	10.3.16	mahtra	10.6.9	manilla
9.15.18	lopsama	9.18.11	lutsi	10.1.4	maapirn	10.3.17	mahtuma	10.6.10	maniokk
10.6.11	mannetu	10.9.4	meander	10.11.17	mergel	10.14.10	mitkal	10.17.3	mudasoo
10.6.12	mansard	10.9.5	medal	10.11.18	mersu	10.14.11	mitmene	10.17.4	mudasus
10.6.13	mantel	10.9.6	meduus	10.11.19	mesikas	10.14.12	mitmes	10.17.5	mudima
10.6.14	mantiss	10.9.7	meede	10.11.20	mesila	10.14.13	mitmeti	10.17.6	muessin
10.6.15	manukas	10.9.8	meedia	10.12.1	mesinik	10.14.14	mitmik	10.17.7	mugav
10.6.16	manulus	10.9.9	meedik	10.12.2	meski	10.14.15	mitoos	10.17.8	mugavus
10.6.17	maokas	10.9.10	meedium	10.12.3	meson	10.14.16	mitra	10.17.9	mugima
10.6.18	maoli	10.9.11	meekook	10.12.4	messias	10.14.17	mitte	10.17.10	muhedus
10.6.19	maomahl	10.9.12	meelalt	10.12.5	mestima	10.14.18	modaal	10.17.11	muhelus
10.6.20	maoori	10.9.13	meelde	10.12.6	metall	10.14.19	modem	10.17.12	muide
10.7.1	maopilk	10.9.14	meeldiv	10.12.7	metool	10.14.20	modern	10.17.13	muidu
10.7.2	maosond	10.9.15	meelega	10.12.8	metress	10.15.1	modist	10.17.14	muidugi
10.7.3	maotu	10.9.16	meeles	10.12.9	metsatu	10.15.2	moeahv	10.17.15	muidune
10.7.4	maotult	10.9.17	meelest	10.12.10	metseen	10.15.3	moedaam	10.17.16	muigvel
10.7.5	marabu	10.9.18	meenis	10.12.11	metsik	10.15.4	moekus	10.17.17	muinas
10.7.6	marakaa	10.9.19	meere	10.12.12	metsis	10.15.5	moemaja	10.17.18	muinsus
10.7.7	maral	10.9.20	meering	10.12.13	metslus	10.15.6	moevool	10.17.19	muist
10.7.8	maran	10.10.1	meeter	10.12.14	metsnik	10.15.7	moiva	10.17.20	muiste
10.7.9	marasm	10.10.2	meetmed	10.12.15	metsur	10.15.8	molbert	10.18.1	mujal
10.7.10	marcato	10.10.3	meetod	10.12.16	mettima	10.15.9	moldova	10.18.2	mukkima
10.7.11	mardus	10.10.4	meetria	10.12.17	miasmid	10.15.10	molekul	10.18.3	mulama
10.7.12	maremm	10.10.5	meger	10.12.18	migrant	10.15.11	molkus	10.18.4	mulatt
10.7.13	marengo	10.10.6	meheau	10.12.19	migreen	10.15.12	mollusk	10.18.5	muldonn
10.7.14	margane	10.10.7	meheema	10.12.20	mihus	10.15.13	molukil	10.18.6	mulin
10.7.15	marjane	10.10.8	meheiga	10.13.1	miider	10.15.14	monaad	10.18.7	mulje
10.7.16	marjas	10.10.9	meheisa	10.13.2	miilama	10.15.15	mongoli	10.18.8	mullake
10.7.17	marjul	10.10.10	mehelik	10.13.3	miilima	10.15.16	monism	10.18.9	mulle
10.7.18	marjult	10.10.11	mehem	10.13.4	miiline	10.15.17	monitor	10.18.10	mullu
10.7.19	marker	10.10.12	mehisus	10.13.5	miinus	10.15.18	monoom	10.18.11	mumio
10.7.20	marrask	10.10.13	mehka	10.13.6	miisuke	10.15.19	monopol	10.18.12	munajas
10.8.1	marru	10.10.14	meieisa	10.13.7	mikker	10.15.20	moodi	10.18.13	munake
10.8.2	maruiil	10.10.15	meier	10.13.8	mikroob	10.16.1	moodne	10.18.14	munane
10.8.3	maruilm	10.10.16	meierei	10.13.9	mikser	10.16.2	moodsus	10.18.15	munder
10.8.4	marune	10.10.17	meigas	10.13.10	miksima	10.16.3	moondus	10.18.16	muneja
10.8.5	masai	10.10.18	meikima	10.13.11	milgi	10.16.4	moorion	10.18.17	munel
10.8.6	masajas	10.10.19	meiler	10.13.12	millal	10.16.5	moosima	10.18.18	munema
10.8.7	maskott	10.10.20	meilima	10.13.13	milline	10.16.6	mootor	10.18.19	munevus
10.8.8	mastaap	10.11.1	melass	10.13.14	minap	10.16.7	morbelt	10.18.20	munklus
10.8.9	mastif	10.11.2	melism	10.13.15	mineja	10.16.8	morbus	10.19.1	murdmaa
10.8.10	mastiit	10.11.3	meliss	10.13.16	minek	10.16.9	mordent	10.19.2	murdmed
10.8.11	masurka	10.11.4	melon	10.13.17	minem	10.16.10	moreen	10.19.3	murdu
10.8.12	masuut	10.11.5	memmeke	10.13.18	minema	10.16.11	morfeem	10.19.4	murduma
10.8.13	matakas	10.11.6	memuaar	10.13.19	minev	10.16.12	morfium	10.19.5	mureen
10.8.14	matetee	10.11.7	menaad	10.13.20	minevik	10.16.13	mornilt	10.19.6	murekas
10.8.15	matinee	10.11.8	menhir	10.14.1	minoor	10.16.14	morse	10.19.7	murel
10.8.16	matkaja	10.11.9	mennik	10.14.2	minut	10.16.15	morss	10.19.8	murelik
10.8.17	matkama	10.11.10	mensuur	10.14.3	mirgel	10.16.16	mortiir	10.19.9	murend
10.8.18	matke	10.11.11	menuett	10.14.4	misjon	10.16.17	moslem	10.19.10	murima
10.8.19	matkima	10.11.12	menuk	10.14.5	miski	10.16.18	motell	10.19.11	murjan
10.8.20	matsak	10.11.13	menukas	10.14.6	mispidi	10.16.19	motoor	10.19.12	muroma
10.9.1	matus	10.11.14	menutu	10.14.7	missa	10.16.20	muaree	10.19.13	murre
10.9.2	mauhti	10.11.15	mereaju	10.14.8	mister	10.17.1	mudaauk	10.19.14	murtult
10.9.3	mauser	10.11.16	meretee	10.14.9	misuke	10.17.2	mudane	10.19.15	murueit
10.19.16	murujas	11.2.9	nahin	11.5.2	neemik	11.7.15	nilpsti	11.10.8	noolima
10.19.17	murune	11.2.10	nahkese	11.5.3	neenets	11.7.16	nilvane	11.10.9	nooljas
10.19.18	muskaat	11.2.11	nahkne	11.5.4	neeper	11.7.17	nimbus	11.10.10	noomen
10.19.19	muskel	11.2.12	nahua	11.5.5	neerjas	11.7.18	nimekas	11.10.11	noomima
10.19.20	muskus	11.2.13	naiivik	11.5.6	neetima	11.7.19	nimel	11.10.12	noonius
10.20.1	musliin	11.2.14	nailon	11.5.7	neetu	11.7.20	nimelt	11.10.13	noorem
10.20.2	muslim	11.2.15	naisakt	11.5.8	neetult	11.8.1	nimetsi	11.10.14	noorkuu
10.20.3	mustama	11.2.16	naitma	11.5.9	negriid	11.8.2	nimetu	11.10.15	nooruk
10.20.4	mustand	11.2.17	naivism	11.5.10	neimama	11.8.3	nimetus	11.10.16	nooruke
10.20.5	muster	11.2.18	naivist	11.5.11	neitsik	11.8.4	nimiosa	11.10.17	noorus
